,0,1,2,3,4,5,6,7,8,9,10
9069,345.0,13.0,13.0,26.0,41.0,24.0,1.0,1.0,2.0,1.0,25.5
9070,811.0,16.0,16.0,39.0,177.0,42.0,1.0,1.0,3.0,1.0,95.5
9071,1806.0,42.0,59.0,1059.0,1513.0,37.0,3.0,4.0,5.0,1.0,35.5
9072,788.0,42.0,65.0,78.0,144.0,40.0,3.0,5.0,6.0,1.0,100.0
9073,264.0,0.0,13.0,39.0,39.0,18.0,0.0,1.0,3.0,2.0,25.5
9074,502.0,46.0,55.0,55.0,104.0,33.0,3.0,4.0,4.0,1.0,85.5
9075,2207.0,203.0,533.0,533.0,574.0,43.0,5.0,6.0,6.0,1.0,21.0
9076,1324.0,26.0,26.0,39.0,124.0,46.0,2.0,2.0,3.0,1.0,100.0
9077,1865.0,29.0,464.0,503.0,574.0,47.0,2.0,11.0,14.0,1.0,25.5
9078,1844.0,76.0,115.0,1128.0,1223.0,55.0,3.0,6.0,8.0,1.0,85.5
9079,445.0,45.0,54.0,67.0,171.0,32.0,3.0,4.0,5.0,1.0,21.0
9080,326.0,31.0,31.0,57.0,89.0,23.0,2.0,2.0,4.0,1.0,100.0
9081,1813.0,56.0,56.0,100.0,168.0,39.0,4.0,4.0,6.0,1.0,35.5
9082,1366.0,26.0,26.0,26.0,85.0,31.0,1.0,1.0,1.0,1.0,55.5
9083,1061.0,681.0,703.0,703.0,768.0,29.0,3.0,5.0,5.0,1.0,75.5
9084,2184.0,73.0,73.0,73.0,156.0,39.0,5.0,5.0,5.0,1.0,65.5
9085,445.0,16.0,16.0,78.0,123.0,28.0,1.0,1.0,3.0,1.0,45.5
9086,565.0,26.0,26.0,49.0,117.0,39.0,1.0,1.0,3.0,1.0,100.0
9087,2095.0,15.0,549.0,580.0,680.0,48.0,1.0,4.0,5.0,1.0,75.5
9088,554.0,29.0,29.0,83.0,197.0,30.0,2.0,2.0,5.0,1.0,45.5
9089,1916.0,56.0,437.0,437.0,491.0,48.0,4.0,8.0,8.0,1.0,45.5
9090,2928.0,0.0,840.0,840.0,929.0,45.0,0.0,3.0,3.0,2.0,75.5
9091,233.0,0.0,0.0,33.0,74.0,16.0,0.0,0.0,3.0,3.0,21.0
9092,524.0,43.0,62.0,75.0,149.0,37.0,3.0,5.0,6.0,1.0,55.5
9093,605.0,13.0,13.0,13.0,38.0,28.0,1.0,1.0,1.0,1.0,45.5
9094,404.0,15.0,42.0,73.0,158.0,26.0,1.0,3.0,4.0,1.0,75.5
9095,1732.0,29.0,39.0,83.0,154.0,39.0,2.0,3.0,5.0,1.0,65.5
9096,936.0,413.0,430.0,430.0,536.0,37.0,2.0,3.0,3.0,1.0,85.5
9097,2250.0,1300.0,1300.0,1300.0,1676.0,48.0,2.0,2.0,2.0,1.0,55.5
9098,1752.0,39.0,65.0,65.0,134.0,37.0,2.0,4.0,4.0,1.0,55.5
9099,770.0,29.0,46.0,72.0,134.0,37.0,2.0,3.0,5.0,1.0,75.5
9100,1334.0,15.0,554.0,608.0,806.0,57.0,1.0,5.0,8.0,1.0,65.5
9101,529.0,30.0,66.0,66.0,134.0,37.0,2.0,5.0,5.0,1.0,21.0
9102,2219.0,667.0,699.0,1712.0,1787.0,40.0,2.0,5.0,7.0,1.0,55.5
9103,337.0,0.0,17.0,27.0,57.0,23.0,0.0,1.0,2.0,2.0,75.5
9104,1740.0,26.0,36.0,36.0,395.0,38.0,1.0,2.0,2.0,1.0,75.5
9105,413.0,16.0,46.0,77.0,169.0,28.0,1.0,3.0,4.0,1.0,45.5
9106,1392.0,169.0,225.0,235.0,330.0,48.0,3.0,7.0,8.0,1.0,95.5
9107,627.0,41.0,58.0,58.0,343.0,31.0,2.0,3.0,3.0,1.0,55.5
9108,565.0,155.0,209.0,219.0,326.0,31.0,2.0,6.0,7.0,1.0,45.5
9109,209.0,15.0,15.0,15.0,56.0,13.0,1.0,1.0,1.0,1.0,55.5
9110,1271.0,15.0,25.0,25.0,76.0,27.0,1.0,2.0,2.0,1.0,75.5
9111,1752.0,117.0,135.0,176.0,290.0,38.0,5.0,7.0,9.0,1.0,25.5
9112,389.0,30.0,64.0,64.0,157.0,27.0,2.0,4.0,4.0,1.0,65.5
9113,467.0,47.0,56.0,69.0,140.0,32.0,3.0,4.0,5.0,1.0,45.5
9114,862.0,26.0,276.0,276.0,429.0,41.0,2.0,3.0,3.0,1.0,65.5
9115,528.0,140.0,140.0,171.0,197.0,27.0,1.0,1.0,2.0,1.0,65.5
9116,1876.0,665.0,1195.0,1221.0,1297.0,46.0,2.0,5.0,7.0,1.0,85.5
9117,873.0,13.0,343.0,343.0,450.0,34.0,1.0,2.0,2.0,1.0,65.5
9118,1896.0,109.0,478.0,509.0,579.0,43.0,5.0,9.0,10.0,1.0,45.5
9119,800.0,45.0,45.0,58.0,116.0,39.0,3.0,3.0,4.0,1.0,55.5
9120,807.0,0.0,0.0,23.0,62.0,23.0,0.0,0.0,2.0,3.0,45.5
9121,806.0,400.0,413.0,413.0,452.0,30.0,1.0,2.0,2.0,1.0,21.0
9122,713.0,0.0,340.0,353.0,419.0,26.0,0.0,2.0,3.0,2.0,55.5
9123,591.0,42.0,65.0,78.0,138.0,41.0,3.0,5.0,6.0,1.0,45.5
9124,484.0,33.0,64.0,64.0,130.0,36.0,2.0,5.0,5.0,1.0,45.5
9125,1322.0,89.0,419.0,450.0,813.0,46.0,5.0,6.0,7.0,1.0,45.5
9126,1850.0,650.0,1172.0,1185.0,1286.0,50.0,1.0,4.0,5.0,1.0,85.5
9127,537.0,26.0,26.0,39.0,112.0,37.0,1.0,1.0,2.0,1.0,75.5
9128,1816.0,31.0,31.0,31.0,231.0,26.0,2.0,2.0,2.0,1.0,65.5
9129,435.0,48.0,48.0,48.0,105.0,30.0,1.0,1.0,1.0,1.0,55.5
9130,1383.0,0.0,46.0,72.0,149.0,46.0,0.0,4.0,6.0,2.0,65.5
9131,424.0,15.0,25.0,38.0,163.0,29.0,1.0,2.0,3.0,1.0,35.5
9132,1170.0,43.0,43.0,87.0,139.0,34.0,3.0,3.0,5.0,1.0,45.5
9133,865.0,48.0,48.0,48.0,198.0,59.0,1.0,1.0,1.0,1.0,55.5
9134,886.0,15.0,282.0,295.0,396.0,41.0,1.0,3.0,4.0,1.0,55.5
9135,356.0,37.0,50.0,60.0,88.0,24.0,2.0,3.0,4.0,1.0,55.5
9136,399.0,0.0,17.0,17.0,62.0,27.0,0.0,1.0,1.0,2.0,100.0
9137,302.0,17.0,17.0,30.0,127.0,20.0,1.0,1.0,2.0,1.0,65.5
9138,453.0,32.0,45.0,45.0,318.0,18.0,2.0,3.0,3.0,1.0,45.5
9139,564.0,44.0,53.0,94.0,196.0,35.0,3.0,4.0,6.0,1.0,65.5
9140,690.0,183.0,210.0,220.0,353.0,38.0,4.0,6.0,7.0,1.0,65.5
9141,522.0,63.0,72.0,72.0,143.0,37.0,2.0,3.0,3.0,1.0,21.0
9142,951.0,29.0,55.0,86.0,195.0,31.0,2.0,4.0,5.0,1.0,45.5
9143,344.0,0.0,0.0,44.0,97.0,21.0,0.0,0.0,2.0,3.0,65.5
9144,411.0,61.0,61.0,92.0,147.0,25.0,2.0,2.0,3.0,1.0,75.5
9145,1644.0,280.0,280.0,290.0,337.0,36.0,2.0,2.0,3.0,1.0,45.5
9146,1442.0,61.0,87.0,118.0,215.0,43.0,2.0,4.0,5.0,1.0,95.5
9147,447.0,15.0,24.0,24.0,84.0,30.0,1.0,2.0,2.0,1.0,65.5
9148,462.0,48.0,79.0,79.0,145.0,27.0,1.0,4.0,4.0,1.0,45.5
9149,2096.0,65.0,74.0,84.0,362.0,38.0,3.0,4.0,5.0,1.0,55.5
9150,1623.0,16.0,361.0,361.0,426.0,30.0,1.0,3.0,3.0,1.0,45.5
9151,1612.0,75.0,85.0,1116.0,1183.0,44.0,5.0,6.0,8.0,1.0,25.5
9152,1889.0,77.0,99.0,1187.0,1466.0,43.0,3.0,5.0,10.0,1.0,75.5
9153,530.0,29.0,42.0,73.0,107.0,33.0,2.0,3.0,4.0,1.0,55.5
9154,1834.0,666.0,666.0,710.0,762.0,30.0,2.0,2.0,4.0,1.0,75.5
9155,530.0,0.0,15.0,28.0,107.0,35.0,0.0,1.0,2.0,2.0,55.5
9156,592.0,33.0,33.0,46.0,109.0,39.0,2.0,2.0,3.0,1.0,100.0
9157,824.0,17.0,17.0,56.0,183.0,42.0,1.0,1.0,4.0,1.0,25.5
9158,1387.0,64.0,64.0,108.0,202.0,32.0,2.0,2.0,4.0,1.0,95.5
9159,568.0,13.0,35.0,66.0,135.0,38.0,1.0,3.0,4.0,1.0,25.5
9160,337.0,0.0,0.0,10.0,118.0,22.0,0.0,0.0,1.0,3.0,95.5
9161,243.0,41.0,41.0,72.0,121.0,16.0,2.0,2.0,3.0,1.0,35.5
9162,1292.0,13.0,13.0,13.0,95.0,40.0,1.0,1.0,1.0,1.0,100.0
9163,369.0,0.0,0.0,13.0,80.0,25.0,0.0,0.0,1.0,3.0,25.5
9164,1058.0,13.0,13.0,26.0,418.0,37.0,1.0,1.0,2.0,1.0,95.5
9165,894.0,416.0,429.0,455.0,573.0,35.0,2.0,3.0,5.0,1.0,25.5
9166,1505.0,13.0,32.0,94.0,129.0,40.0,1.0,3.0,5.0,1.0,85.5
9167,406.0,16.0,16.0,16.0,35.0,28.0,1.0,1.0,1.0,1.0,35.5
9168,468.0,13.0,22.0,22.0,118.0,33.0,1.0,2.0,2.0,1.0,85.5
9169,3834.0,31.0,404.0,404.0,710.0,46.0,2.0,6.0,6.0,1.0,35.5
9170,366.0,13.0,30.0,43.0,80.0,25.0,1.0,2.0,3.0,1.0,85.5
9171,1028.0,429.0,446.0,477.0,627.0,40.0,3.0,4.0,5.0,1.0,25.5
9172,410.0,56.0,66.0,66.0,133.0,27.0,3.0,4.0,4.0,1.0,85.5
9173,862.0,30.0,280.0,324.0,371.0,28.0,2.0,3.0,5.0,1.0,35.5
9174,748.0,43.0,43.0,43.0,96.0,37.0,3.0,3.0,3.0,1.0,95.5
9175,881.0,0.0,9.0,35.0,143.0,28.0,0.0,1.0,3.0,2.0,21.0
9176,458.0,15.0,25.0,66.0,139.0,31.0,1.0,2.0,4.0,1.0,95.5
9177,622.0,54.0,71.0,84.0,119.0,42.0,4.0,5.0,6.0,1.0,25.5
9178,480.0,30.0,58.0,89.0,214.0,31.0,2.0,4.0,5.0,1.0,95.5
9179,1466.0,0.0,10.0,10.0,154.0,37.0,0.0,1.0,1.0,2.0,25.5
9180,593.0,194.0,194.0,207.0,476.0,19.0,4.0,4.0,5.0,1.0,100.0
9181,2241.0,0.0,22.0,248.0,425.0,56.0,0.0,2.0,5.0,2.0,25.5
9182,494.0,171.0,171.0,184.0,197.0,22.0,3.0,3.0,4.0,1.0,55.5
9183,819.0,26.0,26.0,57.0,164.0,31.0,1.0,1.0,2.0,1.0,55.5
9184,421.0,59.0,76.0,76.0,129.0,29.0,4.0,5.0,5.0,1.0,65.5
9185,1655.0,31.0,380.0,424.0,458.0,28.0,2.0,5.0,7.0,1.0,65.5
9186,466.0,39.0,62.0,75.0,114.0,33.0,2.0,4.0,5.0,1.0,85.5
9187,1237.0,32.0,545.0,571.0,821.0,43.0,2.0,4.0,6.0,1.0,65.5
9188,481.0,39.0,48.0,89.0,206.0,32.0,2.0,3.0,5.0,1.0,45.5
9189,368.0,44.0,44.0,57.0,78.0,25.0,3.0,3.0,4.0,1.0,75.5
9190,479.0,26.0,45.0,76.0,145.0,33.0,2.0,4.0,5.0,1.0,75.5
9191,1128.0,188.0,233.0,308.0,358.0,50.0,2.0,5.0,8.0,1.0,21.0
9192,830.0,33.0,42.0,68.0,445.0,37.0,2.0,3.0,5.0,1.0,45.5
9193,780.0,16.0,29.0,29.0,119.0,33.0,1.0,2.0,2.0,1.0,55.5
9194,1176.0,157.0,157.0,157.0,194.0,32.0,2.0,2.0,2.0,1.0,55.5
9195,1054.0,26.0,35.0,92.0,137.0,39.0,2.0,3.0,6.0,1.0,55.5
9196,447.0,0.0,13.0,13.0,57.0,29.0,0.0,1.0,1.0,2.0,85.5
9197,631.0,61.0,93.0,106.0,186.0,38.0,2.0,4.0,5.0,1.0,55.5
9198,363.0,0.0,13.0,13.0,88.0,25.0,0.0,1.0,1.0,2.0,55.5
9199,749.0,0.0,23.0,23.0,104.0,38.0,0.0,2.0,2.0,2.0,55.5
9200,403.0,29.0,29.0,68.0,103.0,28.0,2.0,2.0,5.0,1.0,45.5
9201,928.0,216.0,229.0,239.0,517.0,41.0,4.0,5.0,6.0,1.0,35.5
9202,495.0,140.0,162.0,175.0,265.0,25.0,1.0,3.0,4.0,1.0,55.5
9203,411.0,16.0,42.0,42.0,118.0,28.0,1.0,3.0,3.0,1.0,75.5
9204,474.0,17.0,17.0,48.0,98.0,32.0,1.0,1.0,2.0,1.0,75.5
9205,692.0,0.0,30.0,43.0,120.0,46.0,0.0,2.0,3.0,2.0,45.5
9206,616.0,16.0,33.0,43.0,122.0,43.0,1.0,2.0,3.0,1.0,100.0
9207,1033.0,69.0,95.0,339.0,478.0,56.0,5.0,7.0,10.0,1.0,75.5
9208,462.0,0.0,25.0,92.0,134.0,30.0,0.0,2.0,6.0,2.0,75.5
9209,481.0,15.0,54.0,67.0,148.0,32.0,1.0,4.0,5.0,1.0,65.5
9210,1634.0,13.0,13.0,57.0,136.0,29.0,1.0,1.0,3.0,1.0,45.5
9211,778.0,0.0,13.0,26.0,381.0,31.0,0.0,1.0,2.0,2.0,35.5
9212,862.0,44.0,76.0,86.0,446.0,40.0,3.0,5.0,6.0,1.0,55.5
9213,1062.0,13.0,26.0,26.0,312.0,47.0,1.0,2.0,2.0,1.0,65.5
9214,847.0,153.0,202.0,285.0,420.0,48.0,2.0,6.0,11.0,1.0,65.5
9215,850.0,16.0,16.0,47.0,70.0,24.0,1.0,1.0,2.0,1.0,75.5
9216,2081.0,0.0,330.0,356.0,455.0,33.0,0.0,1.0,3.0,2.0,85.5
9217,461.0,15.0,15.0,46.0,74.0,34.0,1.0,1.0,2.0,1.0,45.5
9218,1719.0,0.0,34.0,47.0,92.0,36.0,0.0,2.0,3.0,2.0,55.5
9219,1254.0,28.0,41.0,51.0,95.0,39.0,2.0,3.0,4.0,1.0,75.5
9220,2182.0,0.0,500.0,713.0,950.0,31.0,0.0,1.0,3.0,2.0,75.5
9221,557.0,15.0,25.0,25.0,143.0,37.0,1.0,2.0,2.0,1.0,25.5
9222,451.0,0.0,34.0,34.0,92.0,31.0,0.0,2.0,2.0,2.0,45.5
9223,558.0,48.0,48.0,112.0,157.0,34.0,1.0,1.0,5.0,1.0,75.5
9224,672.0,0.0,26.0,26.0,276.0,35.0,0.0,2.0,2.0,2.0,45.5
9225,508.0,16.0,29.0,73.0,176.0,33.0,1.0,2.0,4.0,1.0,45.5
9226,681.0,13.0,343.0,353.0,444.0,25.0,1.0,2.0,3.0,1.0,100.0
9227,437.0,54.0,54.0,54.0,128.0,31.0,4.0,4.0,4.0,1.0,45.5
9228,475.0,16.0,16.0,29.0,83.0,32.0,1.0,1.0,2.0,1.0,45.5
9229,544.0,0.0,13.0,33.0,103.0,37.0,0.0,1.0,3.0,2.0,65.5
9230,1012.0,0.0,30.0,30.0,75.0,36.0,0.0,2.0,2.0,2.0,55.5
9231,657.0,15.0,28.0,41.0,181.0,41.0,1.0,2.0,3.0,1.0,21.0
9232,674.0,16.0,38.0,79.0,145.0,47.0,1.0,3.0,5.0,1.0,55.5
9233,495.0,61.0,96.0,96.0,142.0,32.0,2.0,5.0,5.0,1.0,65.5
9234,535.0,109.0,150.0,163.0,204.0,30.0,3.0,6.0,7.0,1.0,45.5
9235,892.0,61.0,115.0,128.0,465.0,40.0,2.0,6.0,7.0,1.0,45.5
9236,1360.0,140.0,157.0,157.0,526.0,26.0,1.0,2.0,2.0,1.0,95.5
9237,464.0,13.0,13.0,95.0,169.0,30.0,1.0,1.0,5.0,1.0,55.5
9238,811.0,29.0,296.0,335.0,486.0,40.0,2.0,4.0,7.0,1.0,65.5
9239,2941.0,168.0,498.0,534.0,750.0,35.0,3.0,4.0,7.0,1.0,55.5
9240,1067.0,31.0,31.0,119.0,147.0,24.0,2.0,2.0,6.0,1.0,45.5
9241,623.0,63.0,95.0,108.0,197.0,41.0,2.0,4.0,5.0,1.0,35.5
9242,1261.0,26.0,26.0,26.0,401.0,39.0,2.0,2.0,2.0,1.0,65.5
9243,553.0,13.0,13.0,236.0,274.0,27.0,1.0,1.0,4.0,1.0,45.5
9244,324.0,0.0,20.0,46.0,69.0,24.0,0.0,2.0,4.0,2.0,55.5
9245,432.0,31.0,48.0,48.0,100.0,31.0,2.0,3.0,3.0,1.0,55.5
9246,397.0,91.0,91.0,101.0,101.0,23.0,4.0,4.0,5.0,1.0,85.5
9247,601.0,0.0,13.0,57.0,143.0,42.0,0.0,1.0,3.0,2.0,45.5
9248,576.0,15.0,49.0,119.0,172.0,38.0,1.0,3.0,7.0,1.0,65.5
9249,550.0,61.0,93.0,93.0,198.0,34.0,2.0,4.0,4.0,1.0,75.5
9250,562.0,28.0,28.0,64.0,181.0,39.0,2.0,2.0,5.0,1.0,45.5
9251,630.0,0.0,26.0,26.0,376.0,24.0,0.0,2.0,2.0,2.0,21.0
9252,769.0,15.0,15.0,15.0,84.0,29.0,1.0,1.0,1.0,1.0,55.5
9253,494.0,15.0,24.0,99.0,129.0,30.0,1.0,2.0,5.0,1.0,55.5
9254,1773.0,48.0,48.0,48.0,164.0,43.0,1.0,1.0,1.0,1.0,65.5
9255,524.0,0.0,13.0,13.0,26.0,23.0,0.0,1.0,1.0,2.0,45.5
9256,472.0,17.0,30.0,30.0,119.0,31.0,1.0,2.0,2.0,1.0,100.0
9257,1661.0,0.0,17.0,43.0,91.0,33.0,0.0,1.0,3.0,2.0,25.5
9258,1099.0,43.0,43.0,87.0,110.0,27.0,2.0,2.0,4.0,1.0,100.0
9259,1379.0,47.0,47.0,73.0,164.0,36.0,3.0,3.0,5.0,1.0,25.5
9260,1561.0,0.0,339.0,352.0,409.0,32.0,0.0,2.0,3.0,2.0,95.5
9261,362.0,26.0,35.0,35.0,63.0,26.0,2.0,3.0,3.0,1.0,21.0
9262,1499.0,46.0,65.0,1085.0,1137.0,34.0,3.0,5.0,8.0,1.0,100.0
9263,357.0,15.0,25.0,38.0,68.0,25.0,1.0,2.0,3.0,1.0,21.0
9264,853.0,29.0,54.0,54.0,183.0,57.0,2.0,4.0,4.0,1.0,85.5
9265,494.0,31.0,50.0,101.0,174.0,33.0,2.0,4.0,7.0,1.0,25.5
9266,551.0,54.0,78.0,91.0,161.0,36.0,3.0,5.0,6.0,1.0,85.5
9267,505.0,0.0,17.0,48.0,142.0,36.0,0.0,1.0,2.0,2.0,21.0
9268,623.0,16.0,33.0,56.0,150.0,43.0,1.0,2.0,4.0,1.0,85.5
9269,1453.0,30.0,30.0,61.0,149.0,37.0,2.0,2.0,3.0,1.0,21.0
9270,962.0,170.0,235.0,248.0,283.0,39.0,3.0,8.0,9.0,1.0,100.0
9271,705.0,16.0,44.0,44.0,102.0,25.0,1.0,3.0,3.0,1.0,25.5
9272,1085.0,89.0,89.0,102.0,165.0,32.0,4.0,4.0,5.0,1.0,95.5
9273,351.0,15.0,49.0,49.0,138.0,24.0,1.0,3.0,3.0,1.0,25.5
9274,760.0,29.0,61.0,91.0,357.0,43.0,2.0,4.0,7.0,1.0,85.5
9275,364.0,0.0,0.0,26.0,39.0,26.0,0.0,0.0,2.0,3.0,21.0
9276,370.0,0.0,0.0,13.0,71.0,23.0,0.0,0.0,1.0,3.0,95.5
9277,478.0,0.0,43.0,84.0,152.0,32.0,0.0,3.0,5.0,2.0,35.5
9278,402.0,15.0,28.0,51.0,51.0,27.0,1.0,2.0,4.0,1.0,95.5
9279,1332.0,29.0,29.0,29.0,343.0,30.0,2.0,2.0,2.0,1.0,21.0
9280,953.0,26.0,539.0,580.0,621.0,34.0,2.0,4.0,6.0,1.0,95.5
9281,498.0,13.0,13.0,39.0,100.0,35.0,1.0,1.0,3.0,1.0,21.0
9282,446.0,24.0,24.0,68.0,118.0,30.0,2.0,2.0,4.0,1.0,75.5
9283,465.0,29.0,52.0,124.0,225.0,31.0,2.0,4.0,7.0,1.0,55.5
9284,548.0,26.0,56.0,56.0,155.0,39.0,2.0,4.0,4.0,1.0,65.5
9285,1490.0,159.0,202.0,202.0,250.0,38.0,4.0,7.0,7.0,1.0,75.5
9286,1942.0,72.0,72.0,72.0,222.0,51.0,5.0,5.0,5.0,1.0,100.0
9287,1778.0,0.0,28.0,64.0,169.0,45.0,0.0,2.0,5.0,2.0,45.5
9288,563.0,13.0,26.0,57.0,119.0,34.0,1.0,2.0,3.0,1.0,65.5
9289,445.0,0.0,22.0,32.0,134.0,32.0,0.0,2.0,3.0,2.0,45.5
9290,1327.0,42.0,55.0,99.0,138.0,28.0,3.0,4.0,6.0,1.0,75.5
9291,394.0,49.0,49.0,106.0,147.0,27.0,3.0,3.0,6.0,1.0,35.5
9292,1626.0,30.0,30.0,71.0,267.0,44.0,2.0,2.0,4.0,1.0,65.5
9293,1721.0,61.0,415.0,459.0,519.0,34.0,2.0,5.0,7.0,1.0,75.5
9294,1175.0,60.0,77.0,103.0,212.0,37.0,4.0,5.0,7.0,1.0,75.5
9295,1462.0,60.0,77.0,1090.0,1119.0,31.0,4.0,5.0,7.0,1.0,55.5
9296,477.0,15.0,41.0,41.0,97.0,33.0,1.0,3.0,3.0,1.0,85.5
9297,925.0,13.0,26.0,39.0,132.0,25.0,1.0,2.0,3.0,1.0,55.5
9298,506.0,13.0,13.0,36.0,89.0,36.0,1.0,1.0,3.0,1.0,55.5
9299,707.0,0.0,0.0,23.0,238.0,38.0,0.0,0.0,2.0,3.0,75.5
9300,794.0,13.0,52.0,78.0,519.0,30.0,1.0,4.0,6.0,1.0,65.5
9301,696.0,28.0,28.0,38.0,159.0,48.0,2.0,2.0,3.0,1.0,35.5
9302,495.0,15.0,32.0,45.0,69.0,21.0,1.0,2.0,3.0,1.0,75.5
9303,476.0,41.0,41.0,72.0,96.0,32.0,2.0,2.0,3.0,1.0,65.5
9304,1458.0,29.0,59.0,59.0,160.0,50.0,2.0,4.0,4.0,1.0,65.5
9305,626.0,17.0,41.0,82.0,168.0,44.0,1.0,3.0,5.0,1.0,55.5
9306,2047.0,0.0,0.0,13.0,46.0,34.0,0.0,0.0,1.0,3.0,85.5
9307,972.0,31.0,57.0,70.0,169.0,34.0,2.0,4.0,5.0,1.0,75.5
9308,353.0,33.0,50.0,50.0,119.0,24.0,2.0,3.0,3.0,1.0,45.5
9309,1008.0,0.0,0.0,13.0,69.0,37.0,0.0,0.0,1.0,3.0,45.5
9310,796.0,15.0,24.0,122.0,192.0,38.0,1.0,2.0,7.0,1.0,75.5
9311,1456.0,44.0,44.0,80.0,494.0,47.0,3.0,3.0,6.0,1.0,21.0
9312,478.0,78.0,88.0,88.0,119.0,29.0,3.0,4.0,4.0,1.0,65.5
9313,459.0,0.0,17.0,30.0,274.0,19.0,0.0,1.0,2.0,2.0,45.5
9314,283.0,13.0,13.0,26.0,91.0,20.0,1.0,1.0,2.0,1.0,65.5
9315,277.0,48.0,48.0,61.0,89.0,18.0,1.0,1.0,2.0,1.0,55.5
9316,248.0,0.0,0.0,13.0,67.0,19.0,0.0,0.0,1.0,3.0,100.0
9317,785.0,0.0,13.0,13.0,28.0,15.0,0.0,1.0,1.0,2.0,75.5
9318,529.0,29.0,29.0,29.0,346.0,18.0,2.0,2.0,2.0,1.0,75.5
9319,1557.0,0.0,10.0,1010.0,1219.0,26.0,0.0,1.0,2.0,2.0,45.5
9320,371.0,17.0,43.0,110.0,173.0,26.0,1.0,3.0,7.0,1.0,45.5
9321,629.0,13.0,30.0,43.0,129.0,29.0,1.0,2.0,3.0,1.0,21.0
9322,172.0,0.0,0.0,26.0,72.0,12.0,0.0,0.0,2.0,3.0,45.5
9323,241.0,0.0,0.0,0.0,69.0,16.0,0.0,0.0,0.0,4.0,65.5
9324,340.0,0.0,17.0,17.0,69.0,25.0,0.0,1.0,1.0,2.0,45.5
9325,350.0,30.0,39.0,52.0,109.0,23.0,2.0,3.0,4.0,1.0,75.5
9326,1486.0,26.0,35.0,48.0,90.0,20.0,1.0,2.0,3.0,1.0,100.0
9327,1117.0,42.0,55.0,68.0,117.0,16.0,3.0,4.0,5.0,1.0,45.5
9328,213.0,26.0,36.0,36.0,70.0,14.0,1.0,2.0,2.0,1.0,65.5
9329,520.0,34.0,34.0,65.0,100.0,20.0,2.0,2.0,3.0,1.0,55.5
9330,1529.0,140.0,140.0,150.0,159.0,16.0,1.0,1.0,2.0,1.0,45.5
9331,261.0,28.0,37.0,50.0,77.0,17.0,2.0,3.0,4.0,1.0,25.5
9332,1156.0,16.0,29.0,29.0,66.0,18.0,1.0,2.0,2.0,1.0,55.5
9333,307.0,61.0,61.0,74.0,84.0,17.0,2.0,2.0,3.0,1.0,45.5
9334,2087.0,31.0,58.0,89.0,89.0,21.0,2.0,4.0,5.0,1.0,65.5
9335,452.0,61.0,61.0,287.0,329.0,17.0,2.0,2.0,5.0,1.0,65.5
9336,1477.0,29.0,372.0,372.0,440.0,17.0,2.0,4.0,4.0,1.0,95.5
9337,1204.0,0.0,9.0,1050.0,1099.0,14.0,0.0,1.0,4.0,2.0,55.5
9338,250.0,16.0,16.0,16.0,44.0,18.0,1.0,1.0,1.0,1.0,75.5
9339,227.0,0.0,13.0,13.0,43.0,17.0,0.0,1.0,1.0,2.0,55.5
9340,645.0,13.0,13.0,26.0,45.0,23.0,1.0,1.0,2.0,1.0,65.5
9341,246.0,15.0,28.0,51.0,94.0,18.0,1.0,2.0,4.0,1.0,21.0
9342,181.0,26.0,26.0,57.0,96.0,10.0,1.0,1.0,2.0,1.0,45.5
9343,254.0,16.0,16.0,29.0,100.0,18.0,1.0,1.0,2.0,1.0,75.5
9344,343.0,16.0,16.0,16.0,35.0,24.0,1.0,1.0,1.0,1.0,45.5
9345,336.0,39.0,49.0,62.0,141.0,24.0,3.0,4.0,5.0,1.0,45.5
9346,233.0,15.0,15.0,28.0,64.0,16.0,1.0,1.0,2.0,1.0,85.5
9347,227.0,13.0,13.0,13.0,28.0,15.0,1.0,1.0,1.0,1.0,75.5
9348,140.0,13.0,13.0,13.0,26.0,10.0,1.0,1.0,1.0,1.0,75.5
9349,262.0,0.0,13.0,13.0,43.0,17.0,0.0,1.0,1.0,2.0,75.5
9350,257.0,16.0,16.0,16.0,63.0,19.0,1.0,1.0,1.0,1.0,65.5
9351,514.0,13.0,28.0,28.0,59.0,21.0,1.0,2.0,2.0,1.0,25.5
9352,3282.0,0.0,500.0,1541.0,1611.0,28.0,0.0,1.0,4.0,2.0,75.5
9353,548.0,13.0,37.0,47.0,97.0,18.0,1.0,3.0,4.0,1.0,55.5
9354,964.0,61.0,61.0,261.0,601.0,30.0,2.0,2.0,3.0,1.0,75.5
9355,1343.0,26.0,26.0,1026.0,1128.0,18.0,1.0,1.0,2.0,1.0,65.5
9356,237.0,0.0,0.0,31.0,59.0,15.0,0.0,0.0,1.0,3.0,100.0
9357,445.0,17.0,17.0,274.0,331.0,16.0,1.0,1.0,5.0,1.0,25.5
9358,347.0,16.0,29.0,42.0,85.0,23.0,1.0,2.0,3.0,1.0,85.5
9359,340.0,0.0,28.0,72.0,178.0,22.0,0.0,2.0,4.0,2.0,21.0
9360,273.0,13.0,13.0,13.0,26.0,19.0,1.0,1.0,1.0,1.0,100.0
9361,244.0,0.0,0.0,31.0,46.0,15.0,0.0,0.0,1.0,3.0,21.0
9362,297.0,15.0,15.0,46.0,80.0,15.0,1.0,1.0,2.0,1.0,100.0
